Chr	Position	TraitA	TraitB
25	5664511	0.00429337	-0.00191739
25	5665491	0.00310978	-0.00195117
25	5666400	0.00315154	-0.0019575
25	5669732	0.0077859	-0.00352276
25	5671158	0.00680426	-0.00151931
25	5672432	0.00204758	-0.00301574
25	5677111	0.00126901	-0.00257682
25	5682523	0.00677481	0.000416398
25	5691923	0.000209657	-0.00210062
25	5697356	-0.000213576	-0.00227219
25	5698940	0.00339825	-0.00121894
25	5700142	0.00323725	-0.00121894
25	5703268	0.00323725	-0.00121894
25	5704128	0.00376346	-0.0028609
25	5708588	9.55E-05	-0.00326034
25	5711891	0.0010697	-0.00210922
25	5714153	0.00321407	0.000750899
25	5715861	7.48E-05	-0.00317327
25	5719442	0.00407223	0.000296647
25	5720628	0.00341423	0.00125653
25	5721669	0.00321407	0.000750899
25	5723234	0.00306142	-0.00250405
25	5725937	0.0032789	0.00116596
25	5727293	0.00306142	-0.00250405
25	5729128	0.000321865	-0.00380124
25	5732088	-0.00381316	0.00168862
25	5742958	0.000213774	-0.00394663
25	5758755	0.00239383	-0.00571498
25	5763810	-0.00775864	-0.00488114
25	5765449	-0.00153637	-0.00343596
25	5767830	-0.000374749	0.000177181
25	5768741	-0.000374749	0.000177181
25	5772601	0.000735794	-0.00185995
25	5776315	-0.00364575	-0.00546604
25	5778667	-0.00272753	-0.000212909
25	5780742	-0.00513764	-0.00371406
25	5783892	0.000738198	-0.00378535
25	5786130	0.000738198	-0.00378535
25	5789168	0.000486275	-0.00448983
25	5791201	-0.00448806	-0.00243511
25	5793072	0.00368835	-0.00136224
25	5795230	0.00365102	-0.00136224
25	5796900	0.00124377	-0.00310347
25	5797834	0.00365102	-0.00139273
25	5799115	0.00124377	-0.00310347
25	5799939	0.00291172	-0.00264899
25	5801725	0.00230899	-0.0037348
25	5807060	-0.00338869	-0.00142338
25	5808422	0.00230899	-0.0037348
25	5812177	0.000773093	-0.00177206
25	5814781	0.000399163	-0.00339144
25	5828802	0.000399163	-0.00339144
25	5835673	0.00278081	-0.00273594
25	5836907	0.000728219	0.00134037
25	5838838	0.00246041	-0.00343734
25	5842946	0.00265567	-0.00258968
25	5843742	0.00250096	-0.00247238
25	5845793	-0.00229198	0.00288437
25	5847058	-0.00229198	0.00288437
25	5848815	-0.00229198	0.00288437
25	5849545	0.00250096	-0.00247238
25	5853367	0.00277935	-0.00247238
25	5856996	0.00294598	-0.00247238
25	5858349	0.00333519	-0.00347934
25	5859769	-0.00302609	0.000128718
25	5860934	0.00256677	0.00097491
25	5862223	0.00323664	-0.00243169
25	5864790	0.00221009	-0.00152265
25	5865518	0.00323664	-0.00243169
25	5867089	-0.000171188	-0.00691489
25	5868066	0.00259067	0.00212414
25	5868806	0.000988072	0.00282607
25	5869692	0.00156452	-0.000901356
25	5870509	-0.00127126	-0.00199538
25	5871505	0.00156452	-0.000901356
25	5873978	0.00137463	-0.00103856
25	5875802	0.000197537	0.000940381
25	5876888	0.000250761	-0.0012128
25	5879636	0.00139652	-0.00076991
25	5884655	0.000988072	0.00282607
25	5887162	0.00137463	-0.00103856
25	5891588	0.00445465	-0.00275931
25	5895415	-0.000539993	-0.00141279
25	5899347	-0.00253534	-0.00184426
25	5903554	0.00456097	0.00367752
25	5904407	0.00353783	-0.00266086
25	5907747	-0.000539993	-0.00156237
25	5911692	-0.000539993	-0.00156237
25	5923754	-0.000539993	-0.00156237
25	5930053	0.0011154	-0.00398785
25	5934892	-0.00436506	0.000355046
25	5942969	-0.00289331	-0.0106969
25	5950373	-0.00143264	-0.00568154
25	5952554	-0.00143264	-0.00568154
25	5957714	-0.00391418	-0.000696274
25	5961393	-0.00143264	-0.00568154
25	5964081	-0.00316496	-0.0012937
25	5965487	-0.00143264	-0.00568154
25	5971848	-0.00507062	-0.00142949
25	5976508	-0.00495182	-0.00159412
25	5979637	0.00449353	-0.00443709
25	5988162	0.00103797	-0.00510389
25	5990105	-0.00657497	0.00453928
25	5992246	-0.00525973	0.00607504
25	5997763	-0.00127762	-0.00308305
25	6005834	-0.00702731	-0.00147864
25	6010692	0.000121929	-0.00424436
25	6012533	0.000491162	-0.00399193
25	6013755	-0.00405874	-0.000218914
25	6016201	0.00019315	-0.00395621
25	6020500	0.00200609	-0.00636735
25	6021500	0.00019315	-0.00395621
25	6023055	0.000459093	-0.00673661
25	6026878	0.00181151	0.00336126
25	6031245	-0.00544353	0.00349444
25	6032503	-0.00215045	-0.00307375
25	6034114	0.00340079	-0.0043513
25	6037626	-0.000652044	-0.00261892
25	6038476	-0.000652044	-0.00261892
25	6040224	0.00414978	-0.00413845
25	6041488	0.00340079	-0.0043513
25	6043851	-0.0043941	0.00180886
25	6045646	-0.00132189	-0.00249929
25	6047003	-0.00168929	-0.00150886
25	6048434	-0.00442771	0.00180886
25	6050203	-0.00146277	-0.00164215
25	6051533	-0.00158827	-0.00248383
25	6052645	0.00117421	-0.00345537
25	6055461	0.00400476	-0.00411632
25	6056320	-0.000310139	0.000433985
25	6057840	-0.0036468	-0.00238126
25	6059919	-0.0027989	-0.00308011
25	6061043	-0.000338054	-0.00444451
25	6062489	-0.00313484	-0.00183374
25	6063628	-0.000448114	-0.00612133
25	6069201	-0.000448114	-0.00613764
25	6072888	-0.000616187	-0.00398041
25	6076197	-0.00449379	0.00167341
25	6077001	-0.00301603	-3.90E-05
25	6080581	-0.00477073	0.00235092
25	6082744	0.00105161	0.00419329
25	6083978	-0.00487369	-0.000456358
25	6086229	-0.000569854	-0.00613764
25	6088232	-0.00177714	-0.00258458
25	6089869	-0.00471099	0.00235092
25	6091962	-0.00393684	-0.000407993
25	6093289	-0.00481074	0.0030274
25	6097169	-0.00471099	0.00235092
25	6101217	-0.000500946	-0.0053879
25	6103124	-0.00465034	-0.000346214
25	6107093	0.00299197	0.00405049
25	6108364	-0.00461754	0.000237398
25	6109723	-0.00471099	0.00235092
25	6117952	0.00208553	-0.00647955
25	6125353	0.0007538	-0.00894562
25	6129073	9.95E-05	-0.00481013
25	6130207	0.00392993	-0.00980371
25	6131129	-0.00486058	0.000863363
25	6132355	-0.00405158	6.85E-05
25	6133847	-0.00467832	0.000376944
25	6136611	-0.0045556	6.60E-05
25	6140446	0.00514484	-0.00879927
25	6143153	0.00514484	-0.00879927
25	6147614	-0.00139937	-0.00096521
25	6152974	0.00514484	-0.00879927
25	6155203	0.00460051	-0.00879927
25	6156557	0.000648038	-0.0026894
25	6159352	0.00172761	-0.0042914
25	6161712	-0.00412117	0.000413897
25	6165542	0.00196886	0.00277575
25	6175707	-0.00194683	-0.00193418
25	6176746	-0.00143386	-0.00193418
25	6178496	-0.00365255	-0.00136412
25	6187787	-0.000762573	-0.00441748
25	6188771	-0.000762573	-0.00441748
25	6190668	-0.00429991	-0.00106627
25	6193751	0.00323502	-0.00342321
25	6194778	-0.0036842	-0.00220611
25	6201951	0.00060478	-0.00112348
25	6205316	-0.00217445	-0.00216558
25	6207867	-0.00217445	-0.00228944
25	6224732	-0.00168384	-0.00297423
25	6225970	-0.00642403	-0.00628224
25	6226155	0.0010978	-0.00342805
25	6227141	0.000938422	-0.00342805
25	6228055	-0.00642403	-0.00628224
25	6231502	0.00102817	-0.00389805
25	6236026	-0.00260324	-0.00223454
25	6251301	0.00439766	-0.00395043
25	6254507	-0.000738328	0.000620983
25	6260584	0.00109204	-0.000764553
25	6261631	0.00399922	0.000921131
25	6262799	0.00376551	-0.00345945
25	6266187	0.00409776	-0.00354385
25	6267286	0.00127163	-0.0025773
25	6268684	0.00502153	-0.00257326
25	6270793	0.00098312	0.000970337
25	6275386	0.00247292	-0.000249444
25	6279548	0.00363444	-0.00207547
25	6282101	0.00330261	0.00177293
25	6285833	0.00451286	0.000791661
25	6286692	0.00196242	-0.00582318
25	6287887	0.00270185	0.00210477
25	6288628	0.0050705	-0.0051744
25	6294897	-0.00271046	-0.00138495
25	6295983	0.00538031	0.00107853
25	6297009	-0.00195074	-0.00425225
25	6297884	0.00289231	-0.00864055
25	6301651	0.00586194	0.00299333
25	6304424	0.00663766	-0.00488286
25	6309665	0.00140399	-0.00128665
25	6312486	-0.00143617	-0.00416568
25	6318876	0.00558626	-0.00348188
25	6320660	0.00832537	-0.0119448
25	6322658	-0.000159002	-0.00151076
25	6328030	-0.00622128	-0.00884758
25	6331088	-0.000417534	-0.0006245
25	6332390	-0.000417534	-0.0006245
25	6336270	-0.00192268	-0.000899252
25	6337368	-0.000373962	-0.00115858
25	6343278	-0.00279769	-0.007208
25	6344457	0.00161923	0.00350143
25	6349579	-0.00429471	-0.00421111
25	6350286	0.000626484	-0.00257384
25	6353007	-0.00411085	-0.00254919
25	6354042	-0.000171502	0.000890456
25	6355513	-0.00496357	-0.00295363
25	6356885	-0.000171502	0.000890456
25	6368188	0.00166669	0.000850741
25	6373290	0.00121668	-0.0085532
25	6374061	0.00107987	-0.00521385
25	6376535	-0.00821986	-0.00066058
25	6377546	-0.00126754	-0.00662296
25	6383001	-0.00255773	-0.00174716
25	6388576	0.00353856	0.00509916
25	6389417	0.00209362	0.0040167
25	6392427	0.00338555	-0.00565718
25	6394448	0.00274732	-0.00238666
25	6395810	0.00170655	-0.00120845
25	6402438	-0.00354304	0.00336455
25	6407166	-5.64E-06	-0.00462556
25	6411082	-0.00254024	0.00603736
25	6414458	0.000185414	-0.0100306
25	6415409	-0.00152474	-0.00880289
25	6416554	-0.000842409	-0.00967069
25	6418121	-0.00194811	0.00129752
25	6419569	-0.000842409	-0.00967069
25	6421006	-0.000842409	-0.00967069
25	6422419	-0.000842409	-0.00967069
25	6423761	-0.00108102	-0.00661745
25	6425554	-0.00216104	-0.00458313
25	6432232	-0.001405	-0.000869355
25	6434110	-0.00228012	-0.00078223
25	6438070	-0.000321671	-0.00322109
25	6442282	-1.38E-05	-0.0047467
25	6445969	-0.00090396	-0.00233489
25	6447672	-0.00253637	-0.00274519
25	6452128	-0.000722858	0.000586707
25	6455758	0.00354878	-0.00477642
25	6458839	-0.00363682	-0.00712168
25	6460788	-0.00281703	-0.00856695
25	6465837	-0.00350139	-0.00719041
25	6468811	-0.00350139	-0.00719041
25	6471077	-0.00281703	-0.00856695
25	6475713	-0.00627786	-0.00522132
25	6478871	-0.00627786	-0.00522132
25	6482641	-0.00223159	-0.00781885
25	6486103	0.00120505	0.00259165
25	6489399	-0.00272164	-0.00784318
25	6492202	-0.00213721	-0.00720946
25	6495911	-0.00555328	-0.00411251
25	6501780	-0.00125361	-0.00386413
25	6512684	-0.000652346	-0.00571555
25	6516460	-0.00476536	-0.00489911
25	6523117	-0.00163774	-0.00828619
25	6526778	-0.00151527	-0.0102928
25	6531382	0.000461071	-0.00206657
25	6532836	-0.00234007	-0.00597245
25	6534323	-0.00234007	-0.00599927
25	6535093	-0.000811592	-0.0106641
25	6537465	-0.000343313	0.00172685
25	6539280	-0.00171948	-0.000152098
25	6543601	-0.000486832	-4.53E-05
25	6549649	-0.00122568	-0.00243118
25	6559886	-0.000922872	-0.00609475
25	6563522	-0.00245792	-0.00424174
25	6572034	-0.00109762	-0.00144536
25	6573318	0.00265971	-0.0010325
25	6590476	-0.00159769	-0.000145402
25	6592775	-0.00204794	-0.00107915
25	6596157	0.00032657	0.000404837
25	6597735	-0.00189969	-0.000151218
25	6599359	0.00032657	0.000404837
25	6603263	0.00677575	-0.0044776
25	6623568	-0.00264612	0.00277667
25	6624512	-0.000150414	-0.00618791
25	6630900	0.00465048	0.000271112
25	6631921	-0.000483788	-0.00653909
25	6634975	0.000655484	-0.0101412
25	6638840	-0.00239387	0.00450887
25	6641021	0.000655484	-0.0101412
25	6642468	-0.012438	-0.00136147
25	6644793	-0.00412031	0.000633614
25	6648268	0.00219747	-0.0105878
25	6652238	0.0020909	-0.0107415
25	6653099	0.00154302	-0.00827748
25	6656058	-0.0022728	0.00224515
25	6658002	-0.00357747	-0.00110201
25	6670727	0.00437744	-0.00820268
25	6673744	-0.00419485	0.000765495
25	6682461	-0.000990424	0.00733431
25	6684367	0.00186601	-0.00105853
25	6687032	-0.0040187	0.00649757
25	6688337	0.0123598	-0.000935714
25	6693132	0.000219654	0.00233243
25	6696581	0.00148225	-0.00325878
25	6699212	0.00081321	-0.00994273
25	6700829	-0.0030906	0.0015709
25	6703242	-0.000471078	-0.000678963
25	6704349	0.0016879	0.00101528
25	6708011	0.00242313	0.000884951
25	6711033	0.00242313	0.000884951
25	6713504	0.00238674	-1.27E-05
25	6717378	0.000997336	-0.00361303
25	6718923	0.00627492	-0.00317916
25	6725135	-0.00290356	-0.000135853
25	6736809	-0.000867877	-0.00211314
25	6738229	0.00120127	-0.00149865
25	6750554	0.00194381	-0.00364225
25	6756729	-2.90E-05	0.00149988
25	6760080	0.00102533	-0.00572266
25	6764258	0.00175848	-0.00149865
25	6769504	0.000439414	-0.00565821
25	6774076	0.00157446	-5.50E-05
25	6775718	0.00136059	-0.00375961
25	6778552	-0.00120925	0.000113154
25	6779619	-0.00343516	-0.00208439
25	6781045	-0.000287636	0.0035201
25	6784149	0.00159596	-0.00179177
25	6786740	0.00394969	-0.00232944
25	6788634	0.00287986	-0.0020666
25	6796118	0.00141501	-0.00575714
25	6799179	0.00119198	-0.00331514
25	6806779	0.000603765	-0.00505026
25	6810971	0.00246318	0.00287482
25	6818401	0.00238322	-0.00377164
25	6820803	-0.000874295	-0.000326101
25	6823873	0.00156255	0.00341134
25	6827854	0.00179128	-0.000206505
25	6828927	-0.00129048	-0.00645852
25	6830984	-5.50E-05	-0.00153116
25	6837246	7.41E-05	-0.00121778
25	6849060	-0.000150592	0.00440844
25	6850252	-9.72E-05	-0.00252368
25	6855031	0.000879006	-0.00506343
25	6861225	-0.0027793	-0.00381881
25	6862509	0.0021418	0.00352113
25	6865010	0.0028334	0.00374157
25	6867489	-0.00101203	-0.000151748
25	6869473	0.00110601	4.96E-05
25	6870972	0.00343829	0.000582788
25	6872039	0.00349743	0.000866275
25	6874206	0.00075343	0.00172303
25	6876367	0.00200692	0.00291587
25	6877379	0.00383373	0.00379673
25	6878576	0.00383373	0.00379673
25	6883613	-0.00354546	-0.00241759
25	6884942	-0.0020835	-0.00101676
25	6885989	-0.00354546	-0.00241759
25	6891943	-0.00217985	-0.00101676
25	6893739	-0.00065893	0.000773705
25	6895933	0.000184543	0.00200364
25	6898113	0.00191525	0.00162013
25	6899338	-0.000728177	0.000377557
25	6904726	0.000823179	-0.00157341
25	6917280	0.00246145	0.00334578
25	6920642	0.00380793	0.00194616
25	6926419	0.000342103	0.00144657
25	6938873	0.000667162	0.000835422
25	6944432	-0.000405355	-0.00539113
25	6950331	0.000713656	0.00110081
25	6952022	0.00141332	0.00392095
25	6955249	0.00199499	0.00296548
25	6958422	0.000713656	0.00110081
25	6960374	0.00575196	-0.00158704
25	6963068	0.00575196	-0.00158704
25	6965968	-0.00189963	0.00220775
25	6970029	0.00557731	-0.00158704
25	6970924	0.00449119	0.00120008
25	6972444	0.0035837	-0.000187827
25	6973409	-0.000671329	-0.00315211
25	6974275	0.00449119	0.00120008
25	6975473	0.0035837	-0.000187827
25	6977165	0.0035837	-0.000187827
25	6978363	-0.00342875	0.000633707
25	6979678	-0.000168004	0.00427022
25	6982402	-0.00121783	0.00235419
25	6983611	0.00301997	0.00355069
25	6984684	0.000751625	0.00212235
25	6986187	0.000751625	0.00212235
25	6987058	0.000751625	0.00212235
25	6988173	0.000340688	0.00212235
25	6992104	0.000340688	0.00212235
25	6995389	0.000339399	0.001628
25	7005490	0.000339399	0.001628
25	7006473	-0.00197249	0.00163032
25	7011550	-0.000886328	-0.00113808
25	7012690	-0.000648146	0.000690456
25	7016733	0.00159113	-0.00190552
25	7023445	0.00303262	-0.00270085
25	7033440	0.0023164	0.00429299
25	7035494	-5.18E-05	-0.00223919
25	7046256	0.000834108	-0.00107435
25	7051937	0.00453325	0.000110465
25	7059632	0.00034498	-0.000695945
25	7062893	0.00172284	-0.00329141
25	7066376	-0.00534519	-0.00281924
25	7073162	0.00479385	-0.00611237
25	7077858	0.00479385	-0.00611237
25	7083925	-0.00205866	-0.00194596
25	7091034	0.00479385	-0.00611237
25	7094468	0.00147185	-0.00292999
25	7101168	0.000701469	-0.000974033
25	7105736	-0.00075739	-0.00527361
25	7106993	-0.00725091	-0.000855857
25	7115170	-0.00431846	-2.88E-05
25	7118114	0.00471538	-0.00429009
25	7119652	-0.00146542	-0.000361669
25	7121119	0.00252568	0.00315783
25	7127243	-0.000353474	-0.00527361
25	7128531	0.00233462	0.00355268
25	7130091	0.00613192	0.00476017
25	7133071	-0.00379885	-0.00740046
25	7137386	-0.00428334	-0.00616857
25	7139640	-0.00428334	-0.00616857
25	7141479	0.00448578	-0.00674776
25	7143671	-0.00100134	-0.00194834
25	7145047	0.00439212	0.00369487
25	7146364	-0.00427709	-0.00483689
25	7149566	-0.000197488	-0.00368148
25	7150508	0.000453395	-0.0035364
25	7152574	-0.000197488	-0.00368148
25	7154181	-0.00235433	-0.00142745
25	7156053	-0.0021396	-0.00463754
25	7159195	-0.0036234	-0.00404703
25	7160919	0.00448578	-0.0067472
25	7162139	-0.00152133	-0.00346244
25	7163120	-0.00248734	-0.00299352
25	7164077	-0.00160263	-0.00346244
25	7165710	-0.00341081	-0.00442439
25	7167911	-0.00375515	-0.00449415
25	7172290	-0.00294762	-0.00216347
25	7173997	-0.00248734	-0.00299352
25	7176995	-0.00214578	-0.00189377
25	7180271	0.000197686	-0.00263467
25	7188431	-0.00233847	0.000195476
25	7200274	0.000823763	-0.00234577
25	7202263	0.00316387	0.00615229
25	7209873	-0.00103665	-0.00130545
25	7214932	0.000103637	-0.00331432
25	7225819	0.00269377	-0.00169914
25	7232342	-0.000446875	-0.00415908
25	7235323	-0.00187224	-0.00321358
25	7236849	-0.000334973	-0.00370081
25	7241994	-0.00067657	-0.00406342
25	7250180	0.00013497	-0.00398916
25	7255147	-0.000146752	-0.00576208
25	7261334	-0.00188191	-0.00214775
25	7265131	0.00026361	0.00244007
25	7268924	0.000908832	-0.00322479
25	7273692	-0.00148327	0.00444581
25	7275886	0.000937318	-0.00438004
25	7280901	0.000309823	-0.0023169
25	7283764	0.000937318	-0.00438004
25	7285602	0.000931551	-0.00380504
25	7288686	0.000303436	-0.00155291
25	7291133	0.00253543	-0.00126024
25	7294628	0.000956951	0.000837155
25	7298893	0.00262495	0.00486711
25	7300490	0.0057202	0.00373768
25	7301313	0.0057202	0.00373768
25	7303629	0.00384255	0.00419469
25	7306123	0.00451672	0.00489904
25	7308132	0.00443622	0.00564657
25	7309441	0.00371088	0.00647731
25	7310522	0.00417774	0.00779728
25	7311305	0.00261532	0.0077215
25	7317076	0.000997759	0.00745343
25	7319412	0.000969697	0.00640622
25	7321371	0.000960797	0.00640622
25	7322947	0.000960797	0.00640622
25	7325037	0.000960797	0.00640622
25	7329360	0.000960797	0.00640622
25	7331890	0.00251142	0.00182983
25	7333127	0.00242023	0.00990666
25	7334186	0.00242023	0.00990666
25	7336406	-0.000538569	0.00272795
25	7338301	0.00461715	0.00966215
25	7339341	6.16E-05	-0.00535884
25	7350149	-0.00380384	-0.000815543
25	7351979	0.00655583	0.0111376
25	7355145	-0.00267146	-0.00476803
25	7360107	0.000890595	0.00916115
25	7363252	-0.00306629	0.00369711
25	7365409	0.00182106	-0.00997924
25	7368268	-0.000608632	0.00599493
25	7370169	-0.000476566	0.00810703
25	7375439	0.0026833	-0.00884209
25	7388002	0.00138073	0.000897572
25	7392902	0.00035202	-0.00150905
25	7397074	-0.000251258	-0.00282962
25	7402752	-0.00102052	-0.00485103
25	7406207	-0.00116097	-0.00357412
25	7411302	-0.00157373	-0.00418601
25	7414941	-0.00378648	-0.00405138
25	7416938	-0.00615188	-0.00399182
25	7418563	-0.00237118	-0.00648175
25	7427159	-0.00132061	0.00212188
25	7430198	0.00287047	0.00278586
25	7444535	0.00277906	-0.0074555
25	7446441	0.000285027	0.00449176
25	7453336	0.00277906	-0.0074555
25	7454291	-0.000546743	0.00342128
25	7455577	-0.00134594	0.00163069
25	7462979	-0.00134594	0.00163069
25	7465909	-0.00140649	0.00172092
25	7469785	-0.00140649	0.00172092
25	7479866	-0.00277549	-0.00205858
25	7486851	0.000704245	-0.00370734
25	7501784	-0.00363474	-0.0054551
25	7508846	-0.00372617	0.00586323
25	7510878	-0.00372617	0.00586323
25	7519032	-0.00611201	-0.00241233
25	7520589	-0.0016112	-0.00418703
25	7522055	0.00365799	0.00340992
25	7529651	0.00364749	-0.006044
25	7530614	-0.00202291	-0.00424875
25	7532168	-0.000115178	0.00301158
25	7534096	0.00201474	-0.00716516
25	7544409	-0.000163715	-0.00360254
25	7545351	-0.00342502	-0.00101536
25	7547231	-0.000163715	-0.00360254
25	7550167	0.0009096	0.00149625
25	7554987	0.00231766	-0.00181719
